queen	Elizabeth II, Queen of the United Kingdom	0	24	0
queen	Elizabeth II, Queen of the United Kingdom of Great Britain and Northern Ireland	0	24	0
queen	Elizabeth the Second, Queen of Ceylon and of Her other Realms and Territories, Head of the Commonwealth	0	24	0
queen	Elizabeth the Second, Queen of Ghana and of Her other Realms and Territories, Head of the Commonwealth	0	24	0
queen	Elizabeth the Second, Queen of Kenya and of Her other Realms and Territories, Head of the Commonwealth	0	24	0
queen	Elizabeth the Second, Queen of Mauritius and of Her other Realms and Territories, Head of the Commonwealth	0	24	0
queen	Elizabeth the Second, Queen of Sierra Leone and of Her Other Realms and Territories, Head of the Commonwealth	0	24	0
queen	Elizabeth the Second, Queen of South Africa and of Her other Realms and Territories, Head of the Commonwealth	0	24	0
queen	Elizabeth the Second, Queen of Tanganyika and of Her Other Realms and Territories, Head of the Commonwealth	0	24	0
queen	Elizabeth the Second, Queen of The Gambia and all Her other Realms and Territories, Head of the Commonwealth	0	24	0
queen	Elizabeth the Second, Queen of the United Kingdom and of Her other Realms and Territories, Head of the Commonwealth	0	24	0
queen	Elizabeth the Second, by the Grace of God Queen of Australia and Her other Realms and Territories, Head of the Commonwealth	0	24	0
queen	Elizabeth the Second, by the Grace of God Queen of Malawi and of Her other Reals and Territories, Head of the Commonwealth	0	24	0
queen	Elizabeth the Second, by the Grace of God Queen of Nigeria and of Her other Realms and Territories, Head of the Commonwealth	0	24	0
queen	Elizabeth the Second, by the Grace of God of Jamaica and of Her other Realms and Territories Queen, Head of the Commonwealth	0	24	0
queen	Elizabeth the Second, by the Grace of God of the United Kingdom, Canada and Her other Realms and Territories Queen, Head of the Commonwealth, Defender of the Faith	0	24	0
queen	Elizabeth the Second, by the Grace of God, Queen of Antigua and Barbuda and of Her other Realms and Territories, Head of the Commonwealth	0	24	0
queen	Elizabeth the Second, by the Grace of God, Queen of Barbados and of Her other Realms and Territories, Head of the Commonwealth	0	24	0
queen	Elizabeth the Second, by the Grace of God, Queen of Belize and of Her Other Realms and Territories, Head of the Commonwealth	0	24	0
queen	Elizabeth the Second, by the Grace of God, Queen of Fiji and of Her other Realms and Territories, Head of the Commonwealth	0	24	0
queen	Elizabeth the Second, by the Grace of God, Queen of Guyana and of Her other Realms and Territories, Head of the Commonwealth	0	24	0
queen	Elizabeth the Second, by the Grace of God, Queen of Malta and of Her other Realms and Territories, Head of the Commonwealth	0	24	0
queen	Elizabeth the Second, by the Grace of God, Queen of New Zealand and Her Other Realms and Territories, Head of the Commonwealth, Defender of the Faith	0	24	0
queen	Elizabeth the Second, by the Grace of God, Queen of Papua New Guinea and Her other Realms and Territories, Head of the Commonwealth	0	24	0
queen	Elizabeth the Second, by the Grace of God, Queen of Saint Christopher and Nevis and of Her other Realms and Territories, Head of the Commonwealth	0	24	0
queen	Elizabeth the Second, by the Grace of God, Queen of Saint Lucia and of Her other Realms and Territories, Head of the Commonwealth	0	24	0
queen	Elizabeth the Second, by the Grace of God, Queen of Saint Vincent and the Grenadines and Her other Realms and Territories, Head of the Commonwealth	0	24	0
queen	Elizabeth the Second, by the Grace of God, Queen of Solomon Islands and Her other Realms and Territories, Head of the Commonwealth	0	24	0
queen	Elizabeth the Second, by the Grace of God, Queen of Trinidad and Tobago and of Her other Realms and Territories, Head of the Commonwealth	0	24	0
queen	Elizabeth the Second, by the Grace of God, Queen of Tuvalu and Her other Realms and Territories, Head of the Commonwealth	0	24	0
queen	Elizabeth the Second, by the Grace of God, Queen of Uganda and of Her other Realms and Territories, Head of the Commonwealth	0	24	0
queen	Elizabeth the Second, by the Grace of God, Queen of the Commonwealth of The Bahamas and of Her other Realms and Territories, Head of the Commonwealth	0	24	0
queen	Elizabeth the Second, by the Grace of God, Queen of the United Kingdom of Great Britain and Northern Ireland and of Grenada and Her other Realms and Territories, Head of the Commonwealth	0	24	0
queen	Elizabeth the Second, by the Grace of God, of Great Britain, Ireland and the British Dominions beyond the Seas Queen, Defender of the Faith	0	24	0
queen	Elizabeth the Second, by the Grace of God, of the United Kingdom, Australia and Her other Realms and Territories Queen, Head of the Commonwealth, Defender of the Faith	0	24	0
queen	Elizabeth, Queen of Antigua and Barbuda	0	24	0
queen	Elizabeth, Queen of Australia	0	24	0
queen	Elizabeth, Queen of Barbados	0	24	0
queen	Elizabeth, Queen of Belize	0	24	0
queen	Elizabeth, Queen of Canada	0	24	0
queen	Elizabeth, Queen of Ceylon	0	24	0
queen	Elizabeth, Queen of Fiji	0	24	0
queen	Elizabeth, Queen of Gambia	0	24	0
queen	Elizabeth, Queen of Ghana	0	24	0
queen	Elizabeth, Queen of Great Britain	0	24	0
queen	Elizabeth, Queen of Grenada	0	24	0
queen	Elizabeth, Queen of Guyana	0	24	0
queen	Elizabeth, Queen of Jamaica	0	24	0
queen	Elizabeth, Queen of Kenya	0	24	0
queen	Elizabeth, Queen of Malawi	0	24	0
queen	Elizabeth, Queen of Malta	0	24	0
queen	Elizabeth, Queen of Mauritius	0	24	0
queen	Elizabeth, Queen of New Zealand	0	24	0
queen	Elizabeth, Queen of Nigeria	0	24	0
queen	Elizabeth, Queen of Pakistan	0	24	0
queen	Elizabeth, Queen of Papua New Guinea	0	24	0
queen	Elizabeth, Queen of Rhodesia	0	24	0
queen	Elizabeth, Queen of Saint Kitts and Nevis	0	24	0
queen	Elizabeth, Queen of Saint Lucia	0	24	0
queen	Elizabeth, Queen of Saint Vincent and the Grenadines	0	24	0
queen	Elizabeth, Queen of Sierra Leone	0	24	0
queen	Elizabeth, Queen of Solomon Islands	0	24	0
queen	Elizabeth, Queen of South Africa	0	24	0
queen	Elizabeth, Queen of Tanganyika	0	24	0
queen	Elizabeth, Queen of The Bahamas	0	24	0
queen	Elizabeth, Queen of Trinidad and Tobago	0	24	0
queen	Elizabeth, Queen of Tuvalu	0	24	0
queen	Elizabeth, Queen of Uganda	0	24	0
queen	Elizabeth, Queen of the United Kingdom	0	24	0
queen	HM Queen Elizabeth II	0	24	0
queen	HM Queen Elizabeth II of the United Kingdom	0	24	0
queen	HM The Queen Elizabeth II	0	24	0
queen	HM The Queen Elizabeth II of the United Kingdom	0	24	0
queen	HRH Queen Elizabeth II	0	24	0
queen	Her Britannic Majesty Queen Elizabeth II	0	24	0
queen	Her Majesty Elizabeth the Second, by the Grace of God, Queen of Australia and Her other Realms and Territories, Head of the Commonwealth	0	24	0
queen	Her Majesty Queen Elizabeth II	0	24	0
queen	Her Majesty Queen Elizabeth II of the United Kingdom	0	24	0
queen	Her Majesty The Queen Elizabeth II	0	24	0
queen	Her Majesty The Queen Elizabeth II of the United Kingdom	0	24	0
queen	Queen Elisabeth II	0	24	0
queen	Queen Elizabeth II	0	24	0
queen	Queen Elizabeth II of Antigua and Barbuda	0	24	0
queen	Queen Elizabeth II of Australia	0	24	0
queen	Queen Elizabeth II of Barbados	0	24	0
queen	Queen Elizabeth II of Belize	0	24	0
queen	Queen Elizabeth II of Britain	0	24	0
queen	Queen Elizabeth II of Canada	0	24	0
queen	Queen Elizabeth II of Ceylon	0	24	0
queen	Queen Elizabeth II of England	0	24	0
queen	Queen Elizabeth II of Fiji	0	24	0
queen	Queen Elizabeth II of Gambia	0	24	0
queen	Queen Elizabeth II of Ghana	0	24	0
queen	Queen Elizabeth II of Great Britain	0	24	0
queen	Queen Elizabeth II of Great Britain and Northern Ireland	0	24	0
queen	Queen Elizabeth II of Grenada	0	24	0
queen	Queen Elizabeth II of Guyana	0	24	0
queen	Queen Elizabeth II of Jamaica	0	24	0
queen	Queen Elizabeth II of Kenya	0	24	0
queen	Queen Elizabeth II of Malawi	0	24	0
queen	Queen Elizabeth II of Malta	0	24	0
queen	Queen Elizabeth II of Mauritius	0	24	0
queen	Queen Elizabeth II of New Zealand	0	24	0
queen	Queen Elizabeth II of Nigeria	0	24	0
queen	Queen Elizabeth II of Pakistan	0	24	0
queen	Queen Elizabeth II of Papua New Guinea	0	24	0
queen	Queen Elizabeth II of Rhodesia	0	24	0
queen	Queen Elizabeth II of Saint Kitts and Nevis	0	24	0
queen	Queen Elizabeth II of Saint Lucia	0	24	0
queen	Queen Elizabeth II of Saint Vincent and the Grenadines	0	24	0
queen	Queen Elizabeth II of Scotland	0	24	0
queen	Queen Elizabeth II of Sierra Leone	0	24	0
queen	Queen Elizabeth II of Solomon Islands	0	24	0
queen	Queen Elizabeth II of South Africa	0	24	0
queen	Queen Elizabeth II of Tanganyika	0	24	0
queen	Queen Elizabeth II of The Bahamas	0	24	0
queen	Queen Elizabeth II of Trinidad and Tobago	0	24	0
queen	Queen Elizabeth II of Tuvalu	0	24	0
queen	Queen Elizabeth II of Uganda	0	24	0
queen	Queen Elizabeth II of the Commonwealth Realms	0	24	0
queen	Queen Elizabeth II of the UK	0	24	0
queen	Queen Elizabeth II of the United Kingdom	0	24	0
queen	Queen Elizabeth II of the United Kingdom of Great Britain and Northern Ireland	0	24	0
queen	Queen Elizabeth The Second	0	24	0
queen	Queen Elizabeth ll	0	24	0
queen	Queen Elizabeth of Great Britain	0	24	0
queen	Queen Elizabeth of the UK	0	24	0
queen	Queen Elizabeth of the United Kingdom	0	24	0
queen	Queen Elizabeth the 2nd	0	24	0
queen	Queen Elizabeth the Second	0	24	0
queen	Queen elizabeth ii	0	24	0
queen	Queen of Christmas	0	22	0
queen	Queen of the United Kingdom Elizabeth	0	24	0
queen	Reign of Queen Elizabeth II	0	40	920
queen	The Queen of Christmas	0	22	0
queen elisabeth ii	Queen Elisabeth II	0	24	0
queen elizabeth ii	Queen Elizabeth II	0	24	0
queen elizabeth ii	Queen elizabeth ii	0	24	0
queen elizabeth ii of antigua and barbuda	Queen Elizabeth II of Antigua and Barbuda	0	24	0
queen elizabeth ii of australia	Queen Elizabeth II of Australia	0	24	0
queen elizabeth ii of barbados	Queen Elizabeth II of Barbados	0	24	0
queen elizabeth ii of belize	Queen Elizabeth II of Belize	0	24	0
queen elizabeth ii of britain	Queen Elizabeth II of Britain	0	24	0
queen elizabeth ii of canada	Queen Elizabeth II of Canada	0	24	0
queen elizabeth ii of ceylon	Queen Elizabeth II of Ceylon	0	24	0
queen elizabeth ii of england	Queen Elizabeth II of England	0	24	0
queen elizabeth ii of fiji	Queen Elizabeth II of Fiji	0	24	0
queen elizabeth ii of gambia	Queen Elizabeth II of Gambia	0	24	0
queen elizabeth ii of ghana	Queen Elizabeth II of Ghana	0	24	0
queen elizabeth ii of great britain	Queen Elizabeth II of Great Britain	0	24	0
queen elizabeth ii of great britain and northern ireland	Queen Elizabeth II of Great Britain and Northern Ireland	0	24	0
queen elizabeth ii of grenada	Queen Elizabeth II of Grenada	0	24	0
queen elizabeth ii of guyana	Queen Elizabeth II of Guyana	0	24	0
queen elizabeth ii of jamaica	Queen Elizabeth II of Jamaica	0	24	0
queen elizabeth ii of kenya	Queen Elizabeth II of Kenya	0	24	0
queen elizabeth ii of malawi	Queen Elizabeth II of Malawi	0	24	0
queen elizabeth ii of malta	Queen Elizabeth II of Malta	0	24	0
queen elizabeth ii of mauritius	Queen Elizabeth II of Mauritius	0	24	0
queen elizabeth ii of new zealand	Queen Elizabeth II of New Zealand	0	24	0
queen elizabeth ii of nigeria	Queen Elizabeth II of Nigeria	0	24	0
queen elizabeth ii of pakistan	Queen Elizabeth II of Pakistan	0	24	0
queen elizabeth ii of papua new guinea	Queen Elizabeth II of Papua New Guinea	0	24	0
queen elizabeth ii of rhodesia	Queen Elizabeth II of Rhodesia	0	24	0
queen elizabeth ii of saint kitts and nevis	Queen Elizabeth II of Saint Kitts and Nevis	0	24	0
queen elizabeth ii of saint lucia	Queen Elizabeth II of Saint Lucia	0	24	0
queen elizabeth ii of saint vincent and the grenadines	Queen Elizabeth II of Saint Vincent and the Grenadines	0	24	0
queen elizabeth ii of scotland	Queen Elizabeth II of Scotland	0	24	0
queen elizabeth ii of sierra leone	Queen Elizabeth II of Sierra Leone	0	24	0
queen elizabeth ii of solomon islands	Queen Elizabeth II of Solomon Islands	0	24	0
queen elizabeth ii of south africa	Queen Elizabeth II of South Africa	0	24	0
queen elizabeth ii of tanganyika	Queen Elizabeth II of Tanganyika	0	24	0
queen elizabeth ii of the bahamas	Queen Elizabeth II of The Bahamas	0	24	0
queen elizabeth ii of the commonwealth realms	Queen Elizabeth II of the Commonwealth Realms	0	24	0
queen elizabeth ii of the uk	Queen Elizabeth II of the UK	0	24	0
queen elizabeth ii of the united kingdom	Queen Elizabeth II of the United Kingdom	0	24	0
queen elizabeth ii of the united kingdom of great britain and northern ireland	Queen Elizabeth II of the United Kingdom of Great Britain and Northern Ireland	0	24	0
queen elizabeth ii of trinidad and tobago	Queen Elizabeth II of Trinidad and Tobago	0	24	0
queen elizabeth ii of tuvalu	Queen Elizabeth II of Tuvalu	0	24	0
queen elizabeth ii of uganda	Queen Elizabeth II of Uganda	0	24	0
queen elizabeth ll	Queen Elizabeth ll	0	24	0
queen elizabeth of great britain	Queen Elizabeth of Great Britain	0	24	0
queen elizabeth of the uk	Queen Elizabeth of the UK	0	24	0
queen elizabeth of the united kingdom	Queen Elizabeth of the United Kingdom	0	24	0
queen elizabeth the 2nd	Queen Elizabeth the 2nd	0	24	0
queen elizabeth the second	Queen Elizabeth The Second	0	24	0
queen elizabeth the second	Queen Elizabeth the Second	0	24	0
queen of christmas	Queen of Christmas	0	22	0
queen of the united kingdom elizabeth	Queen of the United Kingdom Elizabeth	0	24	0
